1 1/2 Space,1,"Riviväli 1,5",,COM,,Win,Standard,
1.2 MB,,"1,2 Mt",,DIA,,Win,Standard,
150 dots per inch,1,150 pistettä tuumalla,1,DIA,,Win,Standard,
16 Color bitmap,,16 värin bittikartta,,DIA,,Win,Standard,
24 hour,4,24 tuntia,4,DIA,,Win,Standard,
360 KB,,360 kt,,DIA,,Win,Standard,
386 Enhanced,W,386-tila,3,COM,,Win,Standard,
386 Enhanced Mode,,386-tila,,GEN,,Win,Standard,
50% Gray,,50 % harmaa,,DIA,,Win,Standard,
Abort ,,Keskeytä,,COM,,DOS,Standard,
Abort,,Keskeytä,,BUT,,Win,Standard,general button
About,,Tietoja  ,T,COM,,Win,Standard,
access key,,valintanäppäin,,GEN,,Win,Standard,
accessories,,apuohjelmat,,GEN,,Win,Standard,
Activate,A,Aktivoi,A,BUT,,Win,Standard,
Active,V,Aktiivinen,I,DIA,,Win,Standard,
Active Border,,Aktiivinen reuna,,DIA,,Win,Standard
Active Title Bar,,Aktiivinen otsikkorivi,,DIA,,Win,Standard
Active Title Bar Text,,Aktiivisen otsikkorivin teksti,,DIA,,Win,Standard
active window,,aktiivinen ikkuna,,GEN,,Win,Standard
Add,,Lisää,,COM,,Win,Standard
Add Color,A,Lisää väri,L,BUT,,Win,Standard
Add Echo,A,Lisää kaiku,,COM,,Win,Standard
Add Fonts,A,Lisää fontteja,F,DIA,,Win,Standard
Add Printer,D,Lisää kirjoitin,R,BUT,,Win,Standard
Advanced,A,Lisäasetukset,L,BUT,,Win,Standard
Advanced,A,Lisäasetukset,L,BUT,,Win,Standard
Advanced Options,,Lisäasetukset,,DIA,,Win,Standard
Advanced Settings for ,,Lisäasetukset  -lle,,DIA,,Win,Standard
Alarm,A,Hälytys,H,MNU,,Win,Standard
Alarm Controls,,Hälytinasetukset,,TDB,,Win,Standard
Alert Always,A,Hälytä aina,H,COM,,Win,Standard
Alignment,,Tasaus  ,S,COM,,Win,Standard
All,,Kaikki  ,K,OPT,,Win,Standard
All File Details,A,Kaikki tiedostotiedot,K,COM,,Win,Standard
All files,,Kaikki tiedostot,,DIA,,Win,Standard
Allow Fast Paste,P,Salli nopea liittäminen,A,CHX,,Win,Standard
Already Downloaded,A,Valmiina kirjoittimessa,R,DIA,,Win,Standard
ALT,,ALT,,KEY,,Win,Standard
ALT GR,,ALT GR,,KEY,,Win,Standard
Alt+Space,,Alt+Välinäppäin,,CHX,,Win,Standard
Alt+Tab,,Alt+Sarkain,,CHX,,Win,Standard
Always on Top,,Aina päällimmäisenä  ,A,COM,,Win,Standard
Always Warn,A,Varoita aina,V,DIA,,Win,Standard
AM,A,AM,A,DIA,,Win,Standard
Analog,A,Analoginen,A,COM,,Win,Standard
"anchor, to",,kiinnittää,,GEN,,Win,Standard
Annotate,,Huomautus  ,H,COM,,Win,Standard
Annotation,,Huomautus,,TXB,,Win,Standard,
Append File,A,Liitä tiedoston loppuun,,CHX,,Win,Standard,
Append LF,A,Lisää LF,A,CHX,,Win,Standard,
application,,sovellus(ohjelma),,GEN,,Win,Standard,
application icon,,sovelluskuvake,,GEN,,Win,Standard,
Application Shortcut Key,A,Sovelluksen pikanäppäin,O,DIA,,Win,Standard,
application window,,sovellusikkuna,,GEN,,Win,Standard,
application workspace,,sovelluksen työtila,,GEN,,Win,Standard,
Apply,,Käytä,,BUT,,Win,Standard,
Archive,A,Arkisto,A,CHX,,Win,Standard,
"arrange, to (windows, icons)",,järjestää ,,GEN,,Win,Standard,
Arrange all,,Järjestä kaikki  ,J,COM,,Win,Standard,
Arrange Icons,I,Järjestä kuvakkeet,J,COM,,Win,Standard,
arrow,,nuoli,,GEN,,Win,Standard,
art,,kuvat,,GEN,,Win,Standard,Paintbrush
Assign to key,,Liitä näppäimeen  ,N,COM,,Win,Standard,
Assign to menu,,Liitä valikkoon  ,V,COM,,Win,Standard
Associate,A,Kytke,Y,COM,,Win,Standard
Associate With,A,Kytke mihin,K,DIA,,Win,Standard
"attach, to",,"kiinnittää, liittää",,GEN,,Win,Standard
attribute,,attribuutti,,GEN,,Win,Standard
Auto,A,Automaattinen,A,COM,,Win,Standard
Auto Arrange,A,Järjestä automaattisesti,J,COM,,Win,Standard
Auto select,,Auto select,,DIA,,Win,Standard
Autodial,T,Soita,S,COM,,Win,Standard
automatic,T,automaattinen,,GEN,,Win,Standard
Back,,Takaisin  ,A,BUT,,Win,Standard
background,,tausta,,GEN,,Win,Standard
Background Priority,B,Taustasuorituksen prioriteetti,T,TXB,,Win,Standard
BACKSPACE,,ASKELPALAUTIN,,KEY,,Win,Standard
"backup, to",,tehdä varmistuskopio,,GEN,,Win,Standard
backup copy,,varmistuskopio,,GEN,,Win,Standard
Base I/O Port Address,B,I/O-portin perusosoite,P,DIA,,Win,Standard,
Basic Colors,B,Perusvärit,R,DIA,,Win,Standard,
Basic Skills,B,Perustaidot,P,COM,,Win,Standard,
Baud rate,,Siirtonopeus,,DIA,,Win,Standard,Terminal; speed of transmission
Binary RX/TX,R,Binaarinen RX/TX,,TXB,,Win,Standard,
Binary Transfers,B,Binaarisiirto,T,COM,,Win,Standard,
Bitmap,B,Bittikartta,B,COM,,Win,Standard,
BITMAP file,,Bittikarttatiedosto,,DIA,,Win,Standard,
Black and White,,Mustavalkoinen,,DIA,,Win,Standard,
Blink,K,Vilkunta,P,CHX,,Win,Standard,
"blink, to",,vilkkua,,GEN,,Win,Standard,cursor
Block,B,Neliö,F,DIA,,Win,Standard,
Bold,,Lihavoitu  ,L,COM,,Win,Standard,
Bold Italic,,Lihavoitu kursivoitu,,DIA,,Win,Standard,
Bookmark,,Kirjanmerkki  ,K,MNU,,Win,Standard,
Bookmark Name,,Kirjanmerkin nimi,,TXB,,Win,Standard,
"boot, to",,käynnistää,,GEN,,Win,Standard,
border,,reuna,,GEN,,Win,Standard,
Border Width,B,Reunan leveys,Y,TXB,,Win,Standard,
Bottom (margin),B,Ala,A,TXB,,Win,Standard,
bottom window border,,ikkunan alareuna,,GEN,,Win,Standard,
box,,ruutu,,GEN,,Win,Standard,
branch,,haara,,GEN,,Win,Standard,segment of the directory tree
BREAK,,BREAK,,KEY,,Win,Standard,
Browse,,Selaa,,BUT,,Win,Standard,
"browse, to",,selata,,GEN,,Win,Standard,
buffer,,puskuri,,GEN,,Win,Standard,
Buffer Lines,L,Puskurin koko riveinä,S,TXB,,Win,Standard,
built-in font,,sisäinen fontti,,GEN,,Win,Standard,printer font
"button (push button, eg. ""OK"")",,painike,,GEN,,Win,Standard,
button (option button),,valintanappi,,GEN,,Win,Standard,
Button Face,,Painikkeen pinta,,DIA,,Win,Standard,
Button Shadow,,Painikkeen varjo,,DIA,,Win,Standard
Button Text,,Painikkeen teksti,,DIA,,Win,Standard
By File Type,T,Tiedostotyypin mukaan,I,COM,,Win,Standard
cable,,johto,,GEN,,Win,Standard
Calculator,,Laskin,,GEN,,Win,Standard
Calendar,,Kalenteri,,GEN,,Win,Standard
Calendar File,,Kalenteritiedosto,,DIA,,Win,Standard
Cancel,,Peruuta,,BUT,,Win,Standard
"cancel, to",,peruuttaa,,GEN,,Win,Standard
Cancel button,,Peruuta-painike,,GEN,,Win,Standard
Cancel Link,N,Peruuta linkki,E,BUT,,Win,Standard
Cancel Recording,C,Peruuta nauhoitus,C,DIA,,Win,Standard
Capacity,C,Levykoko,K,DIA,,Win,Standard
CAPS LOCK,,CAPS LOCK,,KEY,,Win,Standard
Caps Lock on (status bar text),,ISOT,,TXT,,Win,Standard
Card,C,Kortti,K,COM,,Win,Standard
Card File,,Korttitiedosto,,DIA,,Win,Standard,
Card View,,Korttinäyttö,,TXT,,Win,Standard,
Cardfile,,Kortisto,,GEN,,Win,Standard,
Cards,,korttia,,TXT,,Win,Standard,
Carriage Return,,CR,,GEN,,Win,Standard,character
carrier (for data signal),,kantoaalto,,GEN,,Win,Standard,
Carrier Detect,R,Kantoaallon tunnistus,U,CHX,,Win,Standard,
cartridge,T,kasetti,A,GEN,,Win,Standard,
Cascade,,Limittäin  ,L,COM,,Win,Standard,
cascading menu,,alivalikko,,GEN,,Win,Standard,
cascading windows,,limittäiset ikkunat,,GEN,,Win,Standard,
Center (alignment),C,Keskitetty,K,DIA,,Win,Standard,
centered ,,keskitetty,K,GEN,,Win,Standard,adjective
Centered (alignment),,Keskitetty  ,E,COM,,Win,Standard,
"change, to",C,muuttaa,,GEN,,Win,Standard,
Change,,Muuta,,BUT,,Win,Standard,
Change Icon,I,Vaihda kuvake,V,BUT,,Win,Standard
Change Link,H,Vaihda linkki,V,BUT,,Win,Standard
Change Password,,Vaihda salasana,,TDB,,Win,Standard
Change Selection,S,Korvaa valinta,F,BUT,,Win,Standard
character,,merkki,,GEN,,Win,Standard
Character,,Merkki  ,M,COM,,Win,Standard
Character at a time,C,Merkki kerrallaan,S,DIA,,Win,Standard
Character Map,,Merkistö,,DIA,,Win,Standard
character set,,merkistö,,GEN,,Win,Standard
"check, to",,valita,,GEN,,Win,Standard
check box,,valintaruutu,,GEN,,Win,Standard
checked command,,valittu komento,,GEN,,Win,Standard
checkmark,,valintamerkki,,GEN,,Win,Standard
chevrons,,kulmasulkeet,,GEN,,Win,Standard
"choose, to",,valita,,GEN,,Win,Standard
Clear,C,Tyhjennä,T,COM,,Win,Standard
Clear,C,Poista,O,BUT,,Win,Standard
"clear, to",,tyhjentää,,GEN,,Win,Standard
Clear,,Tyhjennä  ,Y,COM,,Win,Standard
"clear, to (undo check)",,poistaa valintamerkki,,GEN,,Win,Standard
Clear All,A,Poista kaikki,T,BUT,,Win,Standard
Clear All,,Tyhjennä kaikki  ,Y,COM,,Win,Standard
Clear Buffer,E,Tyhjennä puskuri,K,COM,,Win,Standard
Clear Clipboard,,Tyhjennä Leikepöytä,,TDB,,Win,Standard
Clear Screen,C,Tyhjennä näyttö,T,DIA,,Win,Standard
"click, to (Mouse)",,napsauttaa,,GEN,,Win,Standard
Clicks + Drags,,Napsautukset + vetäminen,K,DIA,,Win,Standard
Clipboard Viewer,,Leikepöydän tarkastelu,,GEN,,Win,Standard
Clock,,Kello,,GEN,,Win,Standard
Close,,Sulje  ,S,COM,,Win,Standard
"close, to",,sulkea,,GEN,,Win,Standard
Close All,,Sulje kaikki  ,S,COM,,Win,Standard
close box,,sulkemisruutu,,GEN,,Win,Standard
Close Window on Exit,C,Sulje ikkuna lopetettaessa,S,CHX,,Win,Standard
"collapse, to",,tiivistää,,GEN,,Win,Standard
Collapse Branch,C,Tiivistä haara,A,COM,,Win,Standard
Collate copies,,Lajittele kopiot  ,L,CHX,,Win,Standard
color,C,väri,,GEN,,Win,Standard
Color Palette,,Värivalikoima,,COM,,Win,Standard
Color Schemes,S,Värimallit,L,DIA,,Win,Standard
Color|Solid,O,Väri | Tasainen,T,TXT,,Win,Standard
Colors to Use,,Käytettäviä värejä,,DIA,,Win,Standard
column (text),,palsta,,GEN,,Win,Standard
column (spreadsheet),,sarake,,GEN,,Win,Standard
Column (status bar text),,SAR,,TXT,,Win,Standard
combo box,,yhdistelmäruutu,,GEN,,Win,Standard
Command,,Komento,K,TXB,,Win,Standard
command button,,komentopainike,,GEN,,Win,Standard
Command Line,D,Komentorivi,R,COM,,Win,Standard
command separator,,komentojen erotinviiva,,GEN,,Win,Standard
Commands,C,Komennot,K,COM,,Win,Standard
communication,,tietoliikenne,,GEN,,Win,Standard
Communications,C,Tietoliikenneasetukset,B,COM,,Win,Standard
"configure, to",,määrittää kokoonpano,,GEN,,Win,Standard
"confirm, to",,vahvistaa,,GEN,,Win,Standard
Confirm,C,Vahvista,2,BUT,,Win,Standard
Confirm Copy Disk,,Vahvista levykkeen kopiointi,,DIA,,Win,Standard
Confirm Directory Delete,,Vahvista hakemiston poisto,,DIA,,Win,Standard
Confirm File Delete,,Vahvista tiedoston poisto,,DIA,,Win,Standard
Confirm File Replace,,Vahvista tiedoston korvaus,,DIA,,Win,Standard
Confirm Format Disk,,Vahvista levykkeen alustus,,DIA,,Win,Standard
Confirm Mouse Operation,,Vahvista hiiritoiminto,,DIA,,Win,Standard
Confirm On,,Vahvista,,DIA,,Win,Standard
Confirm Page Breaks,B,Vahvista sivunvaihdot,S,CHX,,Win,Standard
Confirmation,C,Vahvista,V,COM,,Win,Standard
Connect,C,Yhdistä,Y,BUT,,Win,Standard
Connect,C,Yhdistä,Y,BUT,,Win,Standard
"connect, to (hardware)",,kytkeä,,GEN,,Win,Standard
"connect, to (hardware)",,liittää,,GEN,,Win,Standard
"connect, to (software)",,yhdistää,,GEN,,Win,Standard
Connect Net Drive,N,Yhdistä verkkoasema,Y,GEN,,Win,Standard
connector,,"liitin, portti",,GEN,,Win,Standard
Contents,,Sisällys  ,S,COM,,Win,Standard
Continuous form with page break,,Jatkolomake sivunvaihdoin,,DIA,,Win,Standard
Continuous Loop,,Jatkuva silmukka,N,CHX,,Win,Standard
Continuous printing,,Jatkuva tulostus,,DIA,,Win,Standard
Control menu,,ohjausvalikko,,MNU,,Win,Standard
control menu box,,ohjausvalikkoruutu,,GEN,,Win,Standard
Control Panel,,Ohjauspaneeli,,GEN,,Win,Standard
Control+Break Checking,C,Control+Break-tarkistus,,COM,,Win,Standard
Controls,C,Asetukset,S,COM,,Win,Standard
"convert, to",,muuntaa,,GEN,,Win,Standard
Convert,C,Muunna,Y,BUT,,Win,Standard
Copies,,Kopioita  ,O,DIA,,Win,Standard
Copy,,Kopioi  ,O,COM,,Win,Standard
Copy Bitmap,P,Kopioi bittikartta,O,COM,,Win,Standard
Copy Disk,C,Kopioi levyke,K,COM,,Win,Standard
Copy Disk Error,,Levykkeen kopiointivirhe,,DIA,,Win,Standard
Copy Package,K,Kopioi pakkaus,A,COM,,Win,Standard
Copy Program Item,,Kopioi ohjelma,,DIA,,Win,Standard
Copy Special,,Kopioi määräten  ,M,COM,,Win,Standard
Copy System files to Disk in,C,Kopioi järjestelmätiedostot levylle,K,DIA,,Win,Standard
Copy To,O,Kopioi mihin,M,COM,,Win,Standard
Copy to Clipboard,C,Kopioi Leikepöydälle,,DIA,,Win,Standard
Country,C,Maa,M,DIA,,Win,Standard
CR -> CR/LF,,CR -> CR/LF,J,DIA,,Win,Standard
"create, to",,luoda,,GEN,,Win,Standard
Create,,Luo,,BUT,,Win,Standard
Create Directory,E,Luo hakemisto,H,COM,,Win,Standard
critical message,,ilmoitus vakavasta virheestä,,GEN,,Win,Standard
"crop, to",,rajata,,GEN,,Win,Standard
cross-hair (pointer),,ristiosoitin,,GEN,,Win,Standard
CTRL,,CTRL,,KEY,,Win,Standard
Currency Format,U,Rahayksikön muoto,R,TXT,,Win,Standard
current,,nykyinen,,GEN,,Win,Standard
current,,käytössä oleva,,GEN,,Win,Standard
current,,aktiivinen,,GEN,,Win,Standard
Current directory,,Nykyinen hakemisto,,TXT,,Win,Standard
Current Drive Connections,V,Nykyiset yhteydet,N,DIA,,Win,Standard
Current Icon,C,Nykyinen kuvake,K,DIA,,Win,Standard
Current Printer Connections,R,Nykyiset verkkoyhteydet,N,DIA,,Win,Standard
Cursor Blink Rate,R,Kohdistimen vilkkumisnopeus,O,DIA,,Win,Standard
Cursor Position,C,Kohdistimen sijainti,K,COM,,Win,Standard,
cursored emphasis,,aktivoitu valinta,,GEN,,Win,Standard,
custom,,käyttäjän määrittämä,,GEN,,Win,Standard,
custom,,mukautettu,,GEN,,Win,Standard,
Custom Color Selector,,Muokatun värin valinta,,TDB,,Win,Standard,
Custom Colors,C,Muokatut värit,M,TXT,,Win,Standard,
Custom Field,,Mukautettu kenttä,,DIA,,Win,Standard,
"customize, to",,mukauttaa,,GEN,,Win,Standard,
Customize,,Mukauta  ,M,COM,,Win,Standard,
Cut,,Leikkaa  ,L,COM,,Win,Standard,
"cut, to",,leikata,,GEN,,Win,Standard,
Cut Bitmap,B,Leikkaa bittikartta,E,COM,,Win,Standard,
cutout,,Leikepöydän sisältö,,GEN,,Win,Standard,contents of the Clipboard
data bit,,databitti,,GEN,,Win,Standard,Terminal
data file,,datatiedosto,,GEN,,Win,Standard,
date format,D,päivämäärän muoto,,GEN,,Win,Standard,
Day,D,Päivä,P,COM,,Win,Standard
Day Leading Zero (07 vs. 7),D,Päivän etunolla (07 tai 7),P,CHX,,Win,Standard
Day Settings,D,Ajan asetukset,A,COM,,Win,Standard
Decimal Digits,D,Desimaalit,D,TXB,,Win,Standard
decimal separator,D,desimaalierotin,,GEN,,Win,Standard
Decrease Speed,E,Vähennä nopeutta,T,COM,,Win,Standard
Decrease Volume,D,Vähennä äänenvoimakkuutta,M,COM,,Win,Standard
default,,oletus,,GEN,,Win,Standard
Default Preferences,,Oletusmääritykset,,TDB,,Win,Standard
Default Printer,,Oletuskirjoitin,,DIA,,Win,Standard
Default Screen Saver,,Oletusnäytönsäästäjä,,DIA,,Win,Standard
"define, to",D,määrittää,,GEN,,Win,Standard
Define,,Määritä  ,M,COM,,Win,Standard
Define Custom Colors,D,Määritä muokatut värit,Ä,BUT,,Win,Standard
DEL,,DEL,,KEY,,Win,Standard
Delay,D,Viive,V,TXB,,Win,Standard
Delay Between Characters,D,Merkkien väli,,CHX,,Win,Standard
Delay Between Lines,B,Rivien väli,V,CHX,,Win,Standard
"delete, to",,poistaa,,GEN,,Win,Standard
Delete,,Poista  ,P,COM,,Win,Standard
Delete After Current Position,A,Poista nykyisen kohdan jälkeen,E,COM,,Win,Standard
Delete Before Current Position,B,Poista ennen nykyistä kohtaa,O,COM,,Win,Standard
Delete File,,Poista tiedosto,,TXT,,Win,Standard
Delete Subtree,,Poista hakemisto(t),,TXT,,Win,Standard
Description,D,Kuvaus,K,DIA,,Win,Standard
Deselect,D,Kumoa valinta,,BUT,,Win,Standard
"deselect, to",,kumota valinta,,GEN,,Win,Standard
desk accessory,,apuohjelmat,,GEN,,Win,Standard
desktop,,työpöytä,,GEN,,Win,Standard
Desktop - Edit Pattern,,Työpöytä - Muokkaa taustakuvio,,DIA,,Win,Standard
Destination In,D,Kohde,K,DIA,,Win,Standard
"detach, to",,irrottaa,,GEN,,Win,Standard
Details,,Tiedot,,DIA,,Win,Standard,
Detect Idle Time,D,Käytä odotusaika,K,CHX,,Win,Standard,
Device,D,Laite,L,MNU,,Win,Standard,
Dial,D,Soita,A,COM,,Win,Standard,
Dial Type,T,Signaali,G,DIA,,Win,Standard,
dialog box,,valintaikkuna,,GEN,,Win,Standard,
dialog box title,,valintaikkunan nimi,,GEN,,Win,Standard,
diamond,,vinoneliö,,GEN,,Win,Standard,
Digital,D,Digitaalinen,D,COM,,Win,Standard,
dimmed,,himmennetty,,GEN,,Win,Standard,command grayed
dimmed command,,himmennetty komento,,GEN,,Win,Standard,
dip switch,,DIP-kytkin,,GEN,,Win,Standard,hardware device
Direction,,Suunta,,DIA,,Win,Standard,
direction key (keyboard),,nuolinäppäin,,GEN,,Win,Standard,
Directly Modifies,,Käsittelee suoraan,,TXT,,Win,Standard,
directory,,hakemisto,,GEN,,Win,Standard,
directory icon,,hakemistokuvake,,GEN,,Win,Standard,
Directory Only,O,Vain hakemisto,H,COM,,Win,Standard,
directory tree,,hakemistopuu,,GEN,,Win,Standard,
Disabled (button),,Ei valittavissa,,GEN,,Win,Standard,
Disabled Text,,Himmennetty teksti,,DIA,,Win,Standard,
disconnect (hardware),D,irrottaa,,GEN,,Win,Standard,
disconnect (software),D,katkaista yhteys,,GEN,,Win,Standard,
Disconnect Net Drive,D,Katkaise yhteys verkkoasemaan,K,GEN,,Win,Standard,
disk,D,levy,,GEN,,Win,Standard,
disk cache,,levyn välimuisti,,GEN,,Win,Standard,SMARTDrive
Disk Commands,K,Levykomennot,L,CHX,,Win,Standard,
disk drive,,levyasema,,GEN,,Win,Standard,
disk icon,,levykuvake,,GEN,,Win,Standard,
disk-drive icon,,levyasemakuvake,,GEN,,Win,Standard,
diskette,,levyke,,GEN,,Win,Standard,
Display,D,Näytä,N,MNU,,Win,Standard,
Display Bitmap,Y,Näyttöbittikartta,Ä,GEN,,Win,Standard
Display Options,,Näytä vaihtoehdot,,DIA,,Win,Standard
Display Text,L,Näyttöteksti,N,COM,,Win,Standard
Display Usage,,Käyttö,,TXT,,Win,Standard
Distance from Bottom,D,Etäisyys alareunasta,T,TXB,,Win,Standard
Distance from Top,D,Etäisyys yläreunasta,,TXB,,Win,Standard
DMY (date format),,PKV,,DIA,,Win,Standard
document,,tiedosto,,GEN,,Win,Standard
document,,asiakirja,,GEN,,Win,Standard
document,,asiakirjatiedosto,,GEN,,Win,Standard
Document,,Tiedosto  ,T,COM,,Win,Standard
document icon,,tiedostokuvake,,GEN,,Win,Standard
document window,,tiedostoikkuna,,GEN,,Win,Standard
Domain,D,Alue,A,DIA,,Win,Standard
Domain error,,Aluevirhe,,TXT,,Win,Standard
Done,,Valmis,,BUT,,Win,Standard
dotted,,piste-,,GEN,,Win,Standard,Paintbrush; Write; selection frame
Double Click Speed,D,Kaksoisnapsautuksen nopeus,K,DIA,,Win,Standard,
Double Space,D,Riviväli 2,M,COM,,Win,Standard,
Double underline,,Kaksoisalleviivattu  ,T,COM,,Win,Standard,
"double-click, to",,kaksoisnapsauttaa,,GEN,,Win,Standard,
"double-drag, to",,kaksoisnapsauttaa ja vetää,,GEN,,Win,Standard,
Down,D,Alas,A,DIA,,Win,Standard,
Down,D,Alas,E,BUT,,Win,Standard,
Down,,Alas  ,A,OPT,,Win,Standard,
DOWN ARROW,,ALANUOLI,,KEY,,Win,Standard,
down scroll arrow,,alavieritysnuoli,,GEN,,Win,Standard,
"download, to",,ladata,,GEN,,Win,Standard,e.g. font downloading
Download each job,L,Lähetä joka työn yhteydessä,H,DIA,,Win,Standard,
Draft,D,Vedos,V,DIA,,Win,Standard,
"drag, to (with Mouse)",,vetää,,GEN,,Win,Standard,
"drag-and-drop, to",,vetää ja pudottaa,,GEN,,Win,Standard,
drawing,,piirros,,GEN,,Win,Standard,
drawing area,,piirtoalue,,GEN,,Win,Standard,
drawing tool,,piirtotyökalu,,GEN,,Win,Standard,
drive (eg. disk drive),,asema,,GEN,,Win,Standard,
drive icon,,asemakuvake,,GEN,,Win,Standard,
driver,,ohjain,,GEN,,Win,Standard,e.g. printer driver; mouse driver
"drop, to (with Mouse)",,pudottaa,,GEN,,Win,Standard,
drop-down combo box,,avattava yhdistelmäruutu,,GEN,,Win,Standard,
drop-down list box,,avattava luetteloruutu,,GEN,,Win,Standard,
drop-down menu,,valikko,,GEN,,Win,Standard,
Dual bin feeder,,Kaksi syöttölokeroa,,DIA,,Win,Standard,
Duplex Printing,,Kaksipuolinen tulostus,,DIA,,Win,Standard,
Duplicate,P,Tee kopio,T,COM,,Win,Standard,
Early Ring (0 - 10),E,Ennakkohälytys (0 - 10),E,TXB,,Win,Standard,
"edit, to",,muokata,,GEN,,Win,Standard,
Edit,,Muokkaa  ,M,COM,,Win,Standard,
Edit Colors,E,Muokkaa värejä,M,COM,,Win,Standard,
edit control,,muokkausruutu,,GEN,,Win,Standard,
Edit Pattern,P,Muokkaa taustakuvio,M,BUT,,Win,Standard,
ellipsis,,kolme pistettä,,GEN,,Win,Standard,
"embed, to",,upottaa,,GEN,,Win,Standard,
EMS Memory, ,EMS-muisti,,GEN,,Win,Standard,
EMS Memory Locked,K,EMS-muisti lukittu,M,CHX,,Win,Standard,
"emulate, to",,emuloida,,GEN,,Win,Standard,
Emulate Text Mode,E,Emuloi tekstitilaa,U,CHX,,Win,Standard,
Enable Shortcut Keys,,Pikanäppäimet käytössä,,CHX,,Win,Standard,
Enable TrueType Fonts,E,TrueType-fontit käytössä,T,CHX,,Win,Standard,
Encapsulated PostScript File,N,Encapsulated PostScript -tiedostoon,N,DIA,,Win,Standard,
END,,END,,KEY,,Win,Standard,
end mark,,loppumerkki,,GEN,,Win,Standard,Write
End Task,E,Lopeta tehtävä,L,BUT,,Win,Standard,
enhancement,,parannus,,GEN,,Win,Standard,
enhancement,,laajennus,,GEN,,Win,Standard
Enlarge Font,E,Suurenna fontti,,COM,,Win,Standard
"enter, to",,kirjoittaa,,GEN,,Win,Standard
ENTER,,ENTER,,KEY,,Win,Standard
enter box,,muokkausruutu,,GEN,,Win,Standard
entry field,,muokkausruutu,,GEN,,Win,Standard
Envelope,,Kirjekuori,,DIA,,Win,Standard
"erase, to",,poistaa,,GEN,,Win,Standard
Error,,Virhe,,GEN,,Win,Standard
ESC,,ESC,,KEY,,Win,Standard
Even,,Parillinen,K,DIA,,Win,Standard
Everything,,Kaikki,,DIA,,Win,Standard
Exclusive,X,Yksinomaan,Y,CHX,,Win,Standard
Exclusive in Foreground,E,Yksinomaan edustalla,Y,CHX,,Win,Standard
Execution,,Suoritus,,TXT,,Win,Standard
Exit,,Lopeta  ,L,COM,,Win,Standard
Exit and return to,,Lopeta ja palaa tiedostoon  ,L,COM,,Win,Standard
"expand, to",,laajentaa,,GEN,,Win,Standard
Expand All,A,Laajenna kaikki,K,COM,,Win,Standard
Expand Branch,B,Laajenna haara,L,COM,,Win,Standard
Expand One Level,X,Laajenna yksi taso,Y,COM,,Win,Standard
expandable dialog box,,laajennettava valintaikkuna,,GEN,,Win,Standard
expanded memory,,EMS-muisti,,GEN,,Win,Standard
Export,X,Vie,V,COM,,Win,Standard
"extend selection, to",,laajentaa valintaa,,GEN,,Win,Standard
Extend selection on (status bar text),,LAAJ,,TXT,,Win,Standard
Face Down,,Teksti alaspäin,,DIA,,Win,Standard
Face Up,,Teksti ylöspäin,,DIA,,Win,Standard
Fast,,Nopea,,DIA,,Win,Standard
"Fast ""Alt+Tab"" switching",L,"Nopea ""ALT+SARKAIN"" -vaihto",L,CHX,,Win,Standard
feature,,piirre,,GEN,,Win,Standard
feature,,ominaisuus,,GEN,,Win,Standard
feature,,toiminto,,GEN,,Win,Standard,
file,,tiedosto,,GEN,,Win,Standard,
File,,Tiedosto  ,T,MNU,,Win,Standard,
File Attributes, ,Tiedoston määritteet, ,GEN,,Win,Standard,
File Delete,D,Tiedoston poisto,T,CHX,,Win,Standard,
file list box,,tiedostoluetteloruutu,,GEN,,Win,Standard,
File Manager,,Tiedostonhallinta,,GEN,,Win,Standard,
file name,,tiedostonimi  ,,GEN,,Win,Standard,
