"""What-if"" analysis",,"""Was-wäre-wenn-Analyse""",,,GEN,N,WIN,Standard,,
Roadmap,,Wegweiser,,,GEN,N,WIN,Standard,re. info sheet in many product packages,
ROM (read-only memory),,"ROM, Nur-Lese-Speicher",,,GEN,N,WIN,Standard,(Read only memory),
root direcoty,,Hauptverzeichnis,,,GEN,N,WIN,Standard,,
rotate,,drehen,,,GEN,V,WIN,Standard,,
row,,Zeile,,,GEN,N,WIN,Standard,,A series of items arranged horizontally within a framework.
RTF (rich-text format),,RTF (rich-text format),,,,,WIN,Standard,,
Ruler,,Lineal,,,COM,,WIN,Standard,GuiGuide,
run,,ausführen,,,GEN,V,WIN,Standard,"can, in some cases, be called ""laufen""",To execute a program.
Run,,Ausführen,,,COM,,WIN,Standard,GuiGuide,
run-time ,,Laufzeit,,,GEN,,WIN,Standard,,Either the time period during which a program is running or the amount of time needed to execute the program.
running head,,Kopfzeile,,,GEN,,WIN,Standard,,
SAA (Systems Application Architecture),,SAA,,,GEN,,WIN,Standard,Trademark of IBM,
SAF (SQL Server Adminstration Facility),,SAF,,,GEN,,WIN,Standard,,
sample,,Muster,,,GEN,,WIN,Standard,GuiGuide,
sample,,Beispiel,,,GEN,,WIN,Standard,,
sans serif font,,serifenlose Schriftart,,,GEN,,WIN,Standard,,
save,,speichern,,,GEN,V,WIN,Standard,,
Save,,Speichern,S,,COM,,WIN,Standard,GuiGuide,
Save All,,Alles speichern,A,,COM,,WIN,Standard,GuiGuide,
Save As,,Speichern unter,U,,COM,,WIN,Standard,GuiGuide,
Save File as Type,,Dateityp,D,,DIA,,WIN,Standard,GuiGuide,
scalable fonts,,skalierbare Schriftarten,,,GEN,N,WIN,Standard,,Any font that can be scaled to produce characters in varying sizes.
scale,,skalieren,,,GEN,V,WIN,Standard,GuiGuide,
scale,,Größe ändern,,,GEN,V,WIN,Standard,GuiGuide,
scale,,Skala,,,GEN,N,WIN,Standard,GuiGuide,"A horizontal or vertical line on a graph that shows minimum, maximum,and interval values for the data plotted."
scale,,Maßstab,,,GEN,N,WIN,Standard,,
scaling,,Skalierung,,,GEN,N,WIN,Standard,GuiGuide,In graphics the process of enlarging or reducing a graphical image.
scan,,durchsuchen,,,GEN,V,WIN,Standard,,
scan,,scannen,,,GEN,V,WIN,Standard,,
scanner,,Scanner,,,GEN,,WIN,Standard,"In some cases can also be called ""Sensor""."
screen,,Bildschirm,,,GEN,N,WIN,Standard,
screen terminology,,Bildschirm-Terminologie,,,GEN,N,WIN,Standard,Style Guide
SCRL (Scroll Lock on),,RF,,,GEN,,WIN,Standard,Status bar abbreviation
scroll,,Bildlauf durchführen,,,GEN,V,WIN,Standard,
scroll arrow,,Bildlaufpfeil,,,GEN,N,WIN,Standard,
scroll bar,,Bildlaufleiste,,,GEN,N,WIN,Standard,
scroll box,,Bildlauffeld,,,GEN,N,WIN,Standard,
SCROLL LOCK,,ROLLEN,,,KEY,,WIN,Standard,
SCROLL LOCK (Mac),,SYST.-ANFR.,,,GEN,,WIN,Standard,
SDK (software deveolpment kit),,SDK (Software Development Kit),,,GEN,,WIN,Standard,
Search,,Suchen,S,,COM,,WIN,Standard,GuiGuide
Search for Help on,,Suchen,,,COM,,WIN,Standard,GuiGuide
search path,,Suchpfad,,,GEN,N,WIN,Standard,
Sec (Section),,Ab,,,GEN,,WIN,Standard,Status bar abbreviation
section,,Abschnitt,L,,GEN,N,WIN,Standard,GuiGuide
see also,,Siehe auch,,,GEN,,WIN,Standard,re. Help
see also,,siehe auch,,,GEN,,WIN,Standard,Used for most or all cross references in Help. This is the new and preferred translation.
select,,aktivieren,,,GEN,V,WIN,Standard,re. a check box
select,,markieren,,,GEN,V,WIN,Standard,re. data/text
select,,wählen,,,GEN,V,WIN,Standard,re. a drop-down menu
select,,auswählen,,,GEN,V,WIN,Standard,re. a list box or option button
selected cell,,markierte Zelle,,,GEN,,WIN,Standard,
selected command,,hervorgehobener Befehl,,,GEN,,WIN,Standard,The command as it appears without any action by the user (Zustand)
selecting a command,,einen Befehl wählen,,,GEN,,WIN,Standard,The action by the user of choosing a command
selecting a dialog box option,,Auswählen einer Dialogfeldoption,,,GEN,,WIN,Standard,Style Guide
selection,,Markierung,M,,GEN,N,WIN,Standard,
selection,,Auswahl,M,,GEN,N,WIN,Standard,
selection cursor,,Auswahlcursor,,,GEN,N,WIN,Standard,
semicolon,,"Semikolon, das (s)",,,GEN,N,WIN,Standard,Style Guide
separator,,Trennzeichen,,,GEN,N,WIN,Standard,
serial communications port,,serielle Schnittstelle,,,GEN,N,WIN,Standard,
serial mouse,,serielle Maus,,,GEN,N,WIN,Standard,
serial printer,,serieller Drucker,,,GEN,N,WIN,Standard,Style Guide
serif,,"Serife, die (n)",,,GEN,N,WIN,Standard,
server,,"Server, der",,,GEN,N,WIN,Standard,
server application,,Serveranwendung,,,GEN,N,WIN,Standard,Style Guide
server setup,,Serverinstallation,,,GEN,,WIN,Standard,Duden meeting Oct. 28
server setup,,Installation auf einem Server,,,GEN,,WIN,Standard,Duden meeting Oct. 28
session,,Arbeitssitzung,,,GEN,N,WIN,Standard,
set,,festlegen,,,GEN,V,WIN,Standard,GuiGuide
Set,,Setzen,,,BUT,,WIN,Standard,
set up,,einrichten,,,GEN,V,WIN,Standard,GuiGuide
set up,,installieren,,,GEN,V,WIN,Standard,
Setup,,Setup-Programm,,,GEN,N,WIN,Standard,"Use either ""das Setup-Programm"" or just ""Setup"".  Avoid using ""Setup"" with an article (i.e. ""das Setup installiert... "")"
Setup disk,,Installationsdiskette,,,GEN,N,WIN,Standard,Style Guide
severe error,,schwerer Fehler,,,GEN,N,WIN,Standard,
share name,,Freigabename,,,GEN,N,WIN,Standard,
shared resource,,gemeinsam genutzte Ressource,,,GEN,,WIN,Standard,"The difference between ""gemeinsam genutzt"" and ""freigegeben"" lies in the perspective of the user. The owner makes the ressource ""frei""; while the others use it (gemeinsam).",
shared resources,,freigegebene Ressourcen,,,GEN,,WIN,Standard,"The difference between ""gemeinsam genutzt"" and ""freigegeben"" lies in the perspective of the user. The owner makes the ressource ""frei""; while the others use it (gemeinsam).",
SHIFT,,UMSCHALTTASTE,,,KEY,,WIN,Standard,GuiGuide,
Short Menus,,Kurze Menüs,M,,COM,,WIN,Standard,GuiGuide,
shortcut,,"Shortcut, der",,,GEN,,WIN,Standard,,
shortcut icon,,Kurzverfahren (Symbol),,,GEN,,WIN,Standard,,
shortcut key,,"Shortcut, der",,,GEN,N,WIN,Standard,"You can use the term ""Tastaturbefehl"" when describing the function of a shortcut on a menu.",
shortcut menu,,Kontextmenü,,,GEN,,WIN,Standard,,The menu that pops up when the user presses the right mouse button anywhere in the application window
side effect,,Seiteneffekt,,,GEN,N,WIN,Standard,,
sidehead,,Marginaltitel,,,GEN,N,WIN,Standard,Style Guide,
sign off,,abmelden,,,GEN,V,WIN,Standard,Style Guide,
sign on,,anmelden,,,GEN,V,WIN,Standard,Style Guide,
signed integer,,ganze Zahl mit Vorzeichen,,,GEN,N,WIN,Standard,for VB and Access,
single quotation mark,,Hochkomma,,,GEN,N,WIN,Standard,"contrast to ""double quote""",
single user,,Einzelbenutzer,,,GEN,N,WIN,Standard,,
Single-Step Procedures,,Einzelschrittverfahren,,,GEN,N,WIN,Standard,Style Guide,
single-user,,Einzelbenutzer-,,,GEN,ADJ,WIN,Standard,
Singular,,Singular,,,GEN,N,WIN,Standard,Style Guide
size,,Größe ändern,,,GEN,V,WIN,Standard,GuiGuide
size,,Größe,,,GEN,N,WIN,Standard,GuiGuide
size,,vergrößern/verkleinern,,,GEN,V,WIN,Standard,GuiGuide
size box,,Größeneinstellungsfeld,,,GEN,N,WIN,Standard,Style Guide
sizing handle,,Ziehpunkt,,,GEN,N,WIN,Standard,GuiGuide
slash,,Schrägstrich,,,GEN,N,WIN,Standard,
slider,,Bildlauffeld,,,GEN,N,WIN,Standard,GuiGuide
slider indicator,,Bildlaufanzeige,,,GEN,N,WIN,Standard,GuiGuide
small capitals,,Kapitälchen ,,,GEN,N,WIN,Standard,GuiGuide
small caps,,Kapitälchen ,,,GEN,N,WIN,Standard,
smart quotes,,typographische Anführungszeichen,,,GEN,N,WIN,Standard,Introduced in Word 6
SNA (systems network architecture),,SNA,,,GEN,N,WIN,Standard,
soft font,,ladbare Schriftart,,,GEN,,WIN,Standard,
soft return,,neue Zeile ,,,GEN,,WIN,Standard,"may need to describe this; ""fängt einen neuen Absatz an..."""
software,,"Software, die",,,GEN,N,WIN,Standard,
sort ,,sortieren,,,GEN,V,WIN,Standard,
sort key,,Sortierschlüssel,,,GEN,N,WIN,Standard,
sorting,,sortieren,,,GEN,V,WIN,Standard,Style Guide
sorting order,,Sortierreihenfolge,,,GEN,N,WIN,Standard,Style Guide
sound,,Klang,,,GEN,N,WIN,Standard,
sound,,Ton,,,GEN,N,WIN,Standard,i.e. the beeping sound of the computer
sound,,Audio-,,,GEN,,WIN,Standard,
sound card,,Audio-Karte,,,GEN,,WIN,Standard,"That is the translation used for Windows Sound systems. In more general context, the term can also be left in English."
sound note,,Audio-Notiz,,,GEN,N,WIN,Standard,
sound recorder,,Klangrecorder,,,GEN,N,WIN,Standard,GuiGuide
source,,Quelle,,,GEN,N,WIN,Standard,Style Guide
source,,Zufuhr,Z,,COM,,WIN,Standard,re. paper source
source application,,Quellanwendung,,,GEN,N,WIN,Standard,GuiGuide
source document,,Quelldokument,,,GEN,N,WIN,Standard,GuiGuide
space,,Leerzeichen,,,GEN,N,WIN,Standard,Style Guide
SPACEBAR,,LEERTASTE,,,KEY,,WIN,Standard,,
special character,,Sonderzeichen,,,GEN,N,WIN,Standard,Style Guide,
speed key; do not use,,Zugriffstaste; Shortcut ,,,KEY,,WIN,Standard,,"Use ""access key"" or ""shortcut key"" instead."
spelling checker ,,Rechtschreibprüfung,,,GEN,N,WIN,Standard,"not ""spell checker""",
spin box,,Drehfeld,,,GEN,N,WIN,Standard,,
Split,,Teilen,T,,COM,,WIN,Standard,GuiGuide,
split,,teilen,,,GEN,V,WIN,Standard,GuiGuide,
split bar,,Fensterteiler,,,GEN,N,WIN,Standard,,
split box,,Teilungsfeld,,,GEN,N,WIN,Standard,,
spooling,,Spool-Vorgang,,,GEN,N,WIN,Standard,,
spreadsheet,,Kalkulationstabelle,,,GEN,N,WIN,Standard,"Use ""worksheet"" (Tabelle)to describe the document produced by a spreadsheet program.",
spreadsheet program,,Tabellenkalkulation,,,GEN,N,WIN,Standard,,
spreadsheet program,,Tabellenkalkulationsprogramm,,,GEN,N,WIN,Standard,,
SQL (Structured Query Language),,SQL (strukturierte Abfrage-Sprache),,,GEN,,WIN,Standard,,
stack,,"Stapel, Stack",,,GEN,,WIN,Standard,,
stand-alone mode,,Einzelplatz,,,GEN,ADJ,WIN,Standard,,
start up,,anfangen,,,GEN,V,WIN,Standard,,
start-up,,Start-...,,,GEN,ADJ,WIN,Standard,,
starting Word from another application,,Word in einer anderen Anwendung starten,,,GEN,,WIN,Standard,,
statement,,Anweisung,,,GEN,N,WIN,Standard,,The smallest executable entity within a programming language.
statement,,Erklärung,,,GEN,N,WIN,Standard,,The smallest executable entity within a programming language.
static,,statisch,,,GEN,,WIN,Standard,Style Guide,
status bar,,Statusleiste,,,GEN,ADJ,WIN,Standard,,
status-bar indicator,,Statusanzeige,,,GEN,,WIN,Standard,GuiGuide,
stop bit,,"Stopbit, das",,,GEN,,WIN,Standard,"Duden-meeting on Sept. 30, 93",
strike; do not use,,drücken,,,GEN,V,WIN,Standard,"Use ""press""or ""type""  instead",
strikethrough,,durchgestrichen,,,GEN,ADJ,WIN,Standard,,
string,,Zeichenfolge,,,GEN,N,WIN,Standard,,
string,,"String, die",,,GEN,N,WIN,Standard,,
style sheet,,Formatvorlage,,,GEN,N,WIN,Standard,,
sub menu; do not use,,Untermenü,,,GEN,,WIN,Standard,"should be ""submenu""",
subcript,,tiefgestellt,,,GEN,,WIN,Standard,,One or more characters printed slightly below the baseline of surrounding text.
subdirectory,,Unterverzeichnis,,,GEN,N,WIN,Standard,Style Guide,
subentry,,Untereintrag,,,GEN,N,WIN,Standard,Style Guide,
subheading,,Unterüberschrift,,,GEN,,WIN,Standard,,
subkey,,Unterschlüssel,,,GEN,N,WIN,Standard,Style Guide,
submenu,,Untermenü,,,GEN,N,WIN,Standard,GuiGuide,
subroutine,,Unterroutine,,,GEN,,WIN,Standard,,"A common term for ""routine"". Often used for shorter, general routines that are likely to be called often."
subsidiary,,Niederlassung,,,GEN,N,WIN,Standard,Style Guide,
supercript,,hochgestellt,,,GEN,,WIN,Standard,,A character printed slightly above the surrounding text.
supplier,,Fachhändler,,,GEN,N,WIN,Standard,Style Guide,
support card,,Serviceleistungen,,,GEN,N,WIN,Standard,"Used in NT; phrase reads: ""Serviceleistungen für Microsoft Windows NT...""",
switch,,wechseln,,,GEN,V,WIN,Standard,GuiGuide,
switch,,umschalten,,,GEN,V,WIN,Standard,GuiGuide,
switch,,Schalter,,,GEN,N,WIN,Standard,,"A circuit element that has two states, on and off. In MS-DOS, an argument used to control the execution of a command or application."
switch,,Parameter,,,GEN,N,WIN,Standard,Used in MS-DOS 6.0. ,"A circuit element that has two states, on and off. In MS-DOS, an argument used to control the execution of a command or application."
switch to,,wechseln zu,,,GEN,V,WIN,Standard,GuiGuide,
SYLK (SYMBOLIC LINK File format),,SYLK,,,GEN,,WIN,Standard,,
syntax,,"Syntax, die",,,GEN,N,WIN,Standard,Style Guide,
SYS RQ (Sys Req key= System Request key),,S-ABF,,,KEY,,WIN,Standard,Don't need to use the word -TASTE here (see Style Guide),
system,,System,,,GEN,N,WIN,Standard,,
system prompt; avoid,,Eingabeaufforderung,,,GEN,N,WIN,Standard,"Use ""command prompt"" in English. Correct preposition in German: ""an"": ""Geben Sie, an der Eingabeaufforderung... ein"".",
TAB,,TAB,,,KEY,,WIN,Standard,Don't need to use the word -TASTE here (see Style Guide),
tab stop,,"Tabstop, der (s)",,,GEN,N,WIN,Standard,,
table,,Tabelle,,,GEN,N,WIN,Standard,Style Guide,
tabs,,Register,,,GEN,,WIN,Standard,"If a distinction is made between the individual tabs and the set of tabs, then the word ""Reiter"" should be used as a translation. ""Register"" refers to the group of tabs.",
TB (terabyte),,"TB (Terabyte, das)",,,GEN,N,WIN,Standard,,
TCP/IP (Transport Control Protocol/Internet Protocol),,TCP/IP,,,GEN,,WIN,Standard,,
Technical Reference,,Technisches Handbuch,,,GEN,,WIN,Standard,As a book/manual title.,
Technical Support,,Microsoft Software Service,,,GEN,,WIN,Standard,Style Guide,
template,,Vorlage,,,GEN,N,WIN,Standard,,A package or a form.
terabyte,,"Terabyte, das (s); TB",,,GEN,N,WIN,Standard,Style Guide,
terminal; do not use,,"Terminal, das",,,GEN,N,WIN,Standard,"Use ""monitor""  or ""workstation""","A device consisting of a video adapter, a monitor and a keyboard."
terminate,,beenden,,,GEN,V,WIN,Standard,,
terminate; do not use,,abbrechen,,,GEN,V,WIN,Standard,"Use ""quit"" or ""close"" instead",
terminology,,Terminologie,,,GEN,N,WIN,Standard,Style Guide,
terminology database,,Terminologie-Datenbank,,,GEN,N,WIN,Standard,Style Guide,
text box,,Textfeld,,,GEN,N,WIN,Standard,GuiGuide/ Style Guide,
text frame,,Textrahmen,,,GEN,N,WIN,Standard,GuiGuide,
third party vendor,,Drittanbieter,,,GEN,N,WIN,Standard,,
This package can be recycled,,Diese Verpackung kann wiederverwertet werden.,,,GEN,,WIN,Standard,Approved translation from Sub.,
TIFF (tagged image file format),,TIFF,,,GEN,,WIN,Standard,,
tilde,,"Tilde, die",,,GEN,,WIN,Standard,,
Tile,,Nebeneinander,N,,COM,,WIN,Standard,A Windows command,
tiled windows,,nebeneinander angeordnete Fenster,,,GEN,,WIN,Standard,In Windows,
time,,Zeitangabe,,,GEN,,WIN,Standard,,
time,,Uhrzeit,,,GEN,,WIN,Standard,,
Times Roman,,Times Roman,,,GEN,,WIN,Standard,"Do not use, unless referring to the trademarked typeface, in which case a notice must appear on the copyright page.",
tip,,Tip,,,GEN,N,WIN,Standard,Style Guide,Used in manuals to alert the reader to some potential problem.
title,,Titel,,,GEN,N,WIN,Standard,Style Guide,
title bar,,Titelleiste,,,GEN,N,WIN,Standard,Style Guide,
toggle,,ein/ausschalten,,,GEN,V,WIN,Standard,,
toggle,,umschalten,,,GEN,V,WIN,Standard,,
tool,,Symbol,,,GEN,N,WIN,Standard,GuiGuide,
tool,,Hilfsmittel,,,GEN,N,WIN,Standard,"for the tools in a toolbox, for example",
Tool Tip,,QuickInfo,,,GEN,,WIN,Standard,"Used in Word and Excel; no space between ""Quick"" and ""Info"".",
toolbar,,Symbolleiste,,,GEN,N,WIN,Standard,,
toolbox,,Werkzeugleiste,,,GEN,N,WIN,Standard,,
toolbox,,Toolbox,,,GEN,N,WIN,Standard,Access,
toolkit,,Werkzeugsammlung,,,GEN,,WIN,Standard,,
Tools,,Extras,X,,MNU,,WIN,Standard,GuiGuide,
top window border,,oberer Fensterrand,,,GEN,N,WIN,Standard,GuiGuide,
tracking,,rückverfolgen,,,GEN,,WIN,Standard,,The act of following a path.
tracking,,überprüfen,,,GEN,,WIN,Standard,,The act of following a path.
trademark,,Warenzeichen,,,GEN,N,WIN,Standard,Style Guide,
transfer,,Übertragung,,,GEN,N,WIN,Standard,,The movement of data from one location to another.
transfer,,übertragen,,,GEN,N,WIN,Standard,,
transmit,,übertragen,,,GEN,,WIN,Standard,,Sending information over a communications line or a circuit.
transmit,,senden,,,GEN,,WIN,Standard,Use for transmitting messages,Sending information over a communications line or a circuit.
transparent,,transparent,,,GEN,,WIN,Standard,,
transparent,,durchsichtig,,,GEN,,WIN,Standard,,
trap,,Auffangroutine,,,GEN,,WIN,Standard,,
trapping,,(Fehler) auffangen,,,GEN,,WIN,Standard,of errors,
"Trash, the",,der Papierkorb,,,GEN,N,WIN,Standard,"Apple Term; the Macintosh icon is called ""the trash"".",
tree structure,,Verzeichnisstruktur,,,GEN,,WIN,Standard,,
troubleshoot,,Problembehandlung,,,GEN,,WIN,Standard,,
truncated,,abgeschnitten,,,GEN,,WIN,Standard,,To cut off the beginning or end or a series of characters or numbers.
TSR (terminate-and-stay-resident),,TSR,,,GEN,,WIN,Standard,,
TTY (teletype/teletypewriter),,TTY,,,GEN,,WIN,Standard,,
Tutorial,,Lernprogramm,P,,COM,N,WIN,Standard,GuiGuide,
twip,,"Twip, das",,,GEN,N,WIN,Standard,A Microsoft term; a measurement for 1/20 of a point,
type,,eingeben,,,GEN,V,WIN,Standard,"do not use ""tippen""; sometimes, in body text, also ""schreiben""",To enter information by means of the keyboard
type size; do not use,,Schriftgrad,,,GEN,N,WIN,Standard,"use ""font size"" in English"
type style,,Schriftstil,,,GEN,N,WIN,Standard,
typeface; Do not use,,Schriftart,,,GEN,N,WIN,Standard,"use ""font"" in English"
typographic conventions,,typographische Vereinbarungen,,,GEN,,WIN,Standard,Style Guide
unavailable command,,nicht verfügbarer Befehl,,,GEN,,WIN,Standard,Style Guide/ Style Gd
UNC (universal naming convention),,UNC,,,GEN,,WIN,Standard,
undelete,,wiederherstellen,,,GEN,,WIN,Standard,Used in DOS 6
underline,,unterstreichen,,,GEN,V,WIN,Standard,
Underline,,Unterstrichen,,,DIA,U,WIN,Standard,GuiGuide
underscore,,Unterstrich,,,GEN,,WIN,Standard,An underline character often used to emphasize a letter or word.
Undo,,Rückgängig,,,COM,R,WIN,Standard,GuiGuide
unfold button,,Erweiterungstaste,,,GEN,N,WIN,Standard,Style Guide
unfreeze,,Fixierung aufheben,,,GEN,V,WIN,Standard,GuiGuide
unhide,,(wieder) einblenden,,,GEN,,WIN,Standard,GuiGuide
unsigned integer,,ganze Zahl ohne Vorzeichen,,,GEN,,WIN,Standard,"For  VB, Access"
Up,,Aufwärts,,,DIA,U,WIN,Standard,GuiGuide
UP ARROW,,NACH-OBEN-TASTE,,,KEY,,WIN,Standard,,
up scroll arrow,,Bildlaufpfeil aufwärts,,,GEN,,WIN,Standard,GuiGuide,
Update,,Aktualisieren,,,COM,,WIN,Standard,GuiGuide,
update,,aktualisieren,,,GEN,V,WIN,Standard,GuiGuide,
update,,"Update, das (s)",,,GEN,N,WIN,Standard,,A new release of an existing software product.
update,,aktualisieren,,,GEN,V,WIN,Standard,,
update,,Update (Software),,,GEN,,WIN,Standard,"Use the term ""update"" for software updates. Use ""upgrade"" if hardware is involved.",
upgrade,,aktualisieren,,,GEN,V,WIN,Standard,,
upgrade,,Update,,,GEN,,WIN,Standard,"Use the term ""Upgrade"" for hardware updates. Use ""Update"" if it refers to software.",
uppercase,,Großbuchstabe,,,GEN,N,WIN,Standard,,
upward compatible,,aufwärtskompatibel,,,GEN,,WIN,Standard,,
use,,verwenden,,,GEN,V,WIN,Standard,Style Guide,
use,,Verwendung,,,GEN,N,WIN,Standard,Style Guide,
user account,,Benutzerkonto,,,GEN,N,WIN,Standard,Style Guide,
user input,,Benutzereingabe,,,GEN,N,WIN,Standard,Style Guide,
user interface,,Benutzeroberfläche,,,GEN,N,WIN,Standard,,
user name,,Benutzername,,,GEN,N,WIN,Standard,,
user-defined,,benutzerdefiniert,,,GEN,ADJ,WIN,Standard,,
user-friendly,,benutzerfreundlich,,,GEN,,WIN,Standard,,
User’s Guide,,Benutzerhandbuch,,,GEN,N,WIN,Standard,As a manual/book title,
User’s Reference,,Zum Nachschlagen,,,GEN,,WIN,Standard,As a manual/book title,
utilitiy,,Dienstprogramm,,,GEN,,WIN,Standard,,
value-added reseller (VAR),,Vertragshändler,,,GEN,N,WIN,Standard,Style Guide,
VAN (value-added network),,VAN,,,GEN,,WIN,Standard,,
VAR (value-added reseller),,VAR,,,GEN,,WIN,Standard,Style Guide,
variable,,"Variable, die",,,GEN,,WIN,Standard,"in Access; , )(gen. dativ: -en)",
VDT (video display terminal),,VDT,,,GEN,,WIN,Standard,,
VDU (video display unit),,VDU,,,GEN,,WIN,Standard,,"same as ""monitor"""
version numbers,,Versionsnummer,,,GEN,N,WIN,Standard,Style Guide,
versus / vs.,,Im Vergleich zu,,,GEN,,WIN,Standard,Style Guide,
vertical scroll bar,,vertikale Bildlaufleiste,,,GEN,N,WIN,Standard,GuiGuide,
vertical split bar,,vertikaler Fensterteiler,,,GEN,N,WIN,Standard,GuiGuide,
VGA (video graphics adapter),,VGA,,,GEN,,WIN,Standard,,
view,,sehen,,,GEN,V,WIN,Standard,Style Guide,
view,,anzeigen,,,GEN,V,WIN,Standard,GuiGuide,
view,,ansehen,,,GEN,V,WIN,Standard,GuiGuide,
View,,Ansicht,A,,COM,,WIN,Standard,GuiGuide,
virtual memory,,virtueller Speicher,,,GEN,,WIN,Standard,,
virus detection,,Viruserkennung,,,GEN,,WIN,Standard,,
volume label,,Datenträgerbezeichnung,,,GEN,,WIN,Standard,,"A name for a disk or tape, usually assigend by the user during formatting; same as ""volume name""."
VRC (vertical redundancy check),,VRC,,,GEN,,WIN,Standard,,
wallpaper,,Hintergrundbild,,,GEN,N,WIN,Standard,GuiGuide,
WAN (wide area network),,WAN,,,GEN,,WIN,Standard,,
warm boot,,Warmstart,,,GEN,,WIN,Standard,,A systerm restart that does not involve turning on the power.
warning,,Achtung,,,GEN,N,WIN,Standard,Style Guide,Used in manuals to alert the reader to some potential problem.
warning message,,Warnmeldung,,,GEN,N,WIN,Standard,GuiGuide,
warning message,,Warnung,,,GEN,N,WIN,Standard,,
white space,,Leerraum,,,GEN,N,WIN,Standard,,
widow,,alleinstehende Absatzzeile,,,GEN,,WIN,Standard,"offizieller Druckerbegriff: ""Hurenkind"". Umschreiben!"
wildcard,,Platzhalter,,,GEN,N,WIN,Standard,
wildcard character; do not use,,Platzhalter,,,GEN,,WIN,Standard,
Window,,Fenster,F,,MNU,,WIN,Standard,GuiGuide
window background,,Fensterhintergrund,,,GEN,N,WIN,Standard,GuiGuide
window border,,Fensterrand,,,GEN,N,WIN,Standard,GuiGuide
window corner,,Fensterecke ,,,GEN,N,WIN,Standard,GuiGuide
window frame,,Fensterrahmen,,,GEN,N,WIN,Standard,GuiGuide
window size,,Fenstergröße,,,GEN,N,WIN,Standard,GuiGuide
window title,,Fenstertitel,,,GEN,N,WIN,Standard,GuiGuide
Windows Setup,,Windows-Setup,,,GEN,N,WIN,Standard,GuiGuide
Wizard,,Assistent,,,GEN,,WIN,Standard,
word processing,,Textverarbeitung,,,GEN,N,WIN,Standard,
word processor,,Textverarbeitungsprogramm,,,GEN,N,WIN,Standard,
wordwrap,,Textumbruch,,,GEN,N,WIN,Standard,
workgroup,,Arbeitsgruppe,,,GEN,N,WIN,Standard,Style Guide
workgroup application,,Arbeitsgruppen-Anwendung,,,GEN,N,WIN,Standard,"Do not use ""groupware"".",
working directory,,Arbeitsverzeichnis,,,GEN,N,WIN,Standard,,
worksheet,,Tabelle,,,GEN,,WIN,Standard,,
workshop,,"Workshop, der (s)",,,GEN,N,WIN,Standard,,
workspace,,Arbeitsbereich,,,GEN,N,WIN,Standard,Style Guide,
workstation,,Arbeitsstation,,,GEN,N,WIN,Standard,Style Guide,
workstation setup,,Installation auf einer Arbeitsstation,,,GEN,,WIN,Standard,Duden meeting Oct. 28,
"WORM (write once, read many)",,WORM,,,GEN,,WIN,Standard,,A type of optical disc that can be read and reread but not be altered after it has been recorded.
write-only,,Nur-Schreibzugriff,,,GEN,,WIN,Standard,,
write-only,,lesegeschützt,,,GEN,,WIN,Standard,,
write-protected,,Nur-Lesezugriff,,,GEN,,WIN,Standard,,
write-protected,,schreibgeschützt,,,GEN,,WIN,Standard,,
WYSIWYG (what you see is what you get),,"WYSIWYG (was Sie sehen, wird gedruckt)",,,GEN,,WIN,Standard,,
XMS (extended memory specification),,XMS,,,GEN,,WIN,Standard,,
ZIP code,,Postleitzahl,,,GEN,,WIN,Standard,,
Zoom,,Zoom,Z,,COM,,WIN,Standard,GuiGuide,
zoom box,,Erweiterungsfeld,,,GEN,N,WIN,Standard,Style Guide
zoom in,,vergrößern,,,GEN,V,WIN,Standard,GuiGuide
zoom out,,verkleinern,,,GEN,V,WIN,Standard,GuiGuide
